phi,theta
2.9013E-06,1.7697
2.9013E-06,1.77
2.9013E-06,1.7704
2.9013E-06,1.7708
2.9013E-06,1.7711
2.9014E-06,1.7715
2.9014E-06,1.7719
2.9014E-06,1.7722
2.9014E-06,1.7726
2.9014E-06,1.773
2.9015E-06,1.7733
2.9015E-06,1.7737
2.9015E-06,1.7741
2.9015E-06,1.7744
2.9015E-06,1.7748
2.9015E-06,1.7752
2.9016E-06,1.7755
2.9016E-06,1.7759
2.9016E-06,1.7763
2.9016E-06,1.7766
2.9016E-06,1.777
2.9016E-06,1.7774
2.9017E-06,1.7777
2.9017E-06,1.7781
2.9017E-06,1.7785
2.9017E-06,1.7788
2.9017E-06,1.7792
2.9018E-06,1.7796
2.9018E-06,1.7799
2.9018E-06,1.7803
2.9018E-06,1.7807
2.9018E-06,1.781
2.9018E-06,1.7814
2.9019E-06,1.7818
2.9019E-06,1.7821
2.9019E-06,1.7825
2.9019E-06,1.7829
2.9019E-06,1.7832
2.9019E-06,1.7836
2.902E-06,1.784
2.902E-06,1.7843
2.902E-06,1.7847
2.902E-06,1.7851
2.902E-06,1.7854
2.9021E-06,1.7858
2.9021E-06,1.7862
2.9021E-06,1.7865
2.9021E-06,1.7869
2.9021E-06,1.7873
2.9021E-06,1.7876
2.9022E-06,1.788
2.9022E-06,1.7884
2.9022E-06,1.7887
2.9022E-06,1.7891
2.9022E-06,1.7895
2.9023E-06,1.7898
2.9023E-06,1.7902
2.9023E-06,1.7906
2.9023E-06,1.7909
2.9023E-06,1.7913
2.9023E-06,1.7917
2.9024E-06,1.792
2.9024E-06,1.7924
2.9024E-06,1.7928
2.9024E-06,1.7931
2.9024E-06,1.7935
2.9024E-06,1.7939
2.9025E-06,1.7942
2.9025E-06,1.7946
2.9025E-06,1.795
2.9025E-06,1.7953
2.9025E-06,1.7957
2.9026E-06,1.7961
2.9026E-06,1.7964
2.9026E-06,1.7968
2.9026E-06,1.7972
2.9026E-06,1.7975
2.9026E-06,1.7979
2.9027E-06,1.7983
2.9027E-06,1.7986
2.9027E-06,1.799
2.9027E-06,1.7994
2.9027E-06,1.7997
2.9027E-06,1.8001
2.9028E-06,1.8005
2.9028E-06,1.8008
2.9028E-06,1.8012
2.9028E-06,1.8016
2.9028E-06,1.8019
2.9029E-06,1.8023
2.9029E-06,1.8027
2.9029E-06,1.803
2.9029E-06,1.8034
2.9029E-06,1.8038
2.9029E-06,1.8041
2.903E-06,1.8045
2.903E-06,1.8049
2.903E-06,1.8052
2.903E-06,1.8056
2.903E-06,1.806
2.9031E-06,1.8063
2.9031E-06,1.8067
2.9031E-06,1.8071
2.9031E-06,1.8074
2.9031E-06,1.8078
2.9031E-06,1.8082
2.9032E-06,1.8085
2.9032E-06,1.8089
2.9032E-06,1.8093
2.9032E-06,1.8096
2.9032E-06,1.81
2.9032E-06,1.8104
2.9033E-06,1.8107
2.9033E-06,1.8111
2.9033E-06,1.8115
2.9033E-06,1.8118
2.9033E-06,1.8122
2.9034E-06,1.8126
2.9034E-06,1.8129
2.9034E-06,1.8133
2.9034E-06,1.8137
2.9034E-06,1.814
2.9034E-06,1.8144
2.9035E-06,1.8148
2.9035E-06,1.8152
2.9035E-06,1.8155
2.9035E-06,1.8159
2.9035E-06,1.8163
2.9035E-06,1.8166
2.9036E-06,1.817
2.9036E-06,1.8174
2.9036E-06,1.8177
2.9036E-06,1.8181
2.9036E-06,1.8185
2.9037E-06,1.8188
2.9037E-06,1.8192
2.9037E-06,1.8196
2.9037E-06,1.8199
2.9037E-06,1.8203
2.9037E-06,1.8207
2.9038E-06,1.821
2.9038E-06,1.8214
2.9038E-06,1.8218
2.9038E-06,1.8221
2.9038E-06,1.8225
2.9039E-06,1.8229
2.9039E-06,1.8232
2.9039E-06,1.8236
2.9039E-06,1.824
2.9039E-06,1.8243
2.9039E-06,1.8247
2.904E-06,1.8251
2.904E-06,1.8254
2.904E-06,1.8258
2.904E-06,1.8262
2.904E-06,1.8265
2.904E-06,1.8269
2.9041E-06,1.8273
2.9041E-06,1.8276
2.9041E-06,1.828
2.9041E-06,1.8284
2.9041E-06,1.8287
2.9042E-06,1.8291
2.9042E-06,1.8295
2.9042E-06,1.8298
2.9042E-06,1.8302
2.9042E-06,1.8306
2.9042E-06,1.8309
2.9043E-06,1.8313
2.9043E-06,1.8317
2.9043E-06,1.832
2.9043E-06,1.8324
2.9043E-06,1.8328
2.9043E-06,1.8331
2.9044E-06,1.8335
2.9044E-06,1.8339
2.9044E-06,1.8342
2.9044E-06,1.8346
2.9044E-06,1.835
2.9045E-06,1.8353
2.9045E-06,1.8357
2.9045E-06,1.8361
2.9045E-06,1.8364
2.9045E-06,1.8368
2.9045E-06,1.8372
2.9046E-06,1.8375
2.9046E-06,1.8379
2.9046E-06,1.8383
2.9046E-06,1.8386
2.9046E-06,1.839
2.9047E-06,1.8394
2.9047E-06,1.8397
2.9047E-06,1.8401
2.9047E-06,1.8405
2.9047E-06,1.8408
2.9047E-06,1.8412
2.9048E-06,1.8416
2.9048E-06,1.8419
2.9048E-06,1.8423
2.9048E-06,1.8427
2.9048E-06,1.843
2.9048E-06,1.8434
2.9049E-06,1.8438
2.9049E-06,1.8441
2.9049E-06,1.8445
2.9049E-06,1.8449
2.9049E-06,1.8452
2.905E-06,1.8456
2.905E-06,1.846
2.905E-06,1.8463
2.905E-06,1.8467
2.905E-06,1.8471
2.905E-06,1.8474
2.9051E-06,1.8478
2.9051E-06,1.8482
2.9051E-06,1.8485
2.9051E-06,1.8489
2.9051E-06,1.8493
2.9051E-06,1.8496
2.9052E-06,1.85
2.9052E-06,1.8504
2.9052E-06,1.8507
2.9052E-06,1.8511
2.9052E-06,1.8515
2.9053E-06,1.8518
2.9053E-06,1.8522
2.9053E-06,1.8526
2.9053E-06,1.8529
2.9053E-06,1.8533
2.9053E-06,1.8537
2.9054E-06,1.854
2.9054E-06,1.8544
2.9054E-06,1.8548
2.9054E-06,1.8551
2.9054E-06,1.8555
2.9055E-06,1.8559
2.9055E-06,1.8562
2.9055E-06,1.8566
2.9055E-06,1.857
2.9055E-06,1.8573
2.9055E-06,1.8577
2.9056E-06,1.8581
2.9056E-06,1.8585
2.9056E-06,1.8588
2.9056E-06,1.8592
2.9056E-06,1.8596
2.9056E-06,1.8599
2.9057E-06,1.8603
2.9057E-06,1.8607
2.9057E-06,1.861
2.9057E-06,1.8614
2.9057E-06,1.8618
2.9058E-06,1.8621
2.9058E-06,1.8625
2.9058E-06,1.8629
2.9058E-06,1.8632
2.9058E-06,1.8636
2.9058E-06,1.864
2.9059E-06,1.8643
2.9059E-06,1.8647
2.9059E-06,1.8651
2.9059E-06,1.8654
2.9059E-06,1.8658
2.906E-06,1.8662
2.906E-06,1.8665
2.906E-06,1.8669
2.906E-06,1.8673
2.906E-06,1.8676
2.906E-06,1.868
2.9061E-06,1.8684
2.9061E-06,1.8687
2.9061E-06,1.8691
2.9061E-06,1.8695
2.9061E-06,1.8698
2.9061E-06,1.8702
2.9062E-06,1.8706
2.9062E-06,1.8709
2.9062E-06,1.8713
2.9062E-06,1.8717
2.9062E-06,1.872
2.9063E-06,1.8724
2.9063E-06,1.8728
2.9063E-06,1.8731
2.9063E-06,1.8735
2.9063E-06,1.8739
2.9063E-06,1.8742
2.9064E-06,1.8746
2.9064E-06,1.875
2.9064E-06,1.8753
2.9064E-06,1.8757
2.9064E-06,1.8761
2.9064E-06,1.8764
2.9065E-06,1.8768
2.9065E-06,1.8772
2.9065E-06,1.8775
2.9065E-06,1.8779
2.9065E-06,1.8783
2.9066E-06,1.8786
2.9066E-06,1.879
2.9066E-06,1.8794
2.9066E-06,1.8797
2.9066E-06,1.8801
2.9066E-06,1.8805
2.9067E-06,1.8808
2.9067E-06,1.8812
2.9067E-06,1.8816
2.9067E-06,1.8819
2.9067E-06,1.8823
2.9068E-06,1.8827
2.9068E-06,1.8831
2.9068E-06,1.8834
2.9068E-06,1.8838
2.9068E-06,1.8842
2.9068E-06,1.8845
2.9069E-06,1.8849
2.9069E-06,1.8853
2.9069E-06,1.8856
2.9069E-06,1.886
2.9069E-06,1.8864
2.9069E-06,1.8867
2.907E-06,1.8871
2.907E-06,1.8875
2.907E-06,1.8878
2.907E-06,1.8882
2.907E-06,1.8886
2.9071E-06,1.8889
2.9071E-06,1.8893
2.9071E-06,1.8897
2.9071E-06,1.89
2.9071E-06,1.8904
2.9071E-06,1.8908
2.9072E-06,1.8911
2.9072E-06,1.8915
2.9072E-06,1.8919
2.9072E-06,1.8922
2.9072E-06,1.8926
2.9072E-06,1.893
2.9073E-06,1.8933
2.9073E-06,1.8937
2.9073E-06,1.8941
2.9073E-06,1.8944
2.9073E-06,1.8948
2.9074E-06,1.8952
2.9074E-06,1.8955
2.9074E-06,1.8959
2.9074E-06,1.8963
2.9074E-06,1.8966
2.9074E-06,1.897
2.9075E-06,1.8974
2.9075E-06,1.8977
2.9075E-06,1.8981
2.9075E-06,1.8985
2.9075E-06,1.8988
2.9076E-06,1.8992
2.9076E-06,1.8996
2.9076E-06,1.8999
2.9076E-06,1.9003
2.9076E-06,1.9007
2.9076E-06,1.901
2.9077E-06,1.9014
2.9077E-06,1.9018
2.9077E-06,1.9021
2.9077E-06,1.9025
2.9077E-06,1.9029
2.9077E-06,1.9033
2.9078E-06,1.9036
2.9078E-06,1.904
2.9078E-06,1.9044
2.9078E-06,1.9047
2.9078E-06,1.9051
2.9079E-06,1.9055
2.9079E-06,1.9058
2.9079E-06,1.9062
2.9079E-06,1.9066
2.9079E-06,1.9069
2.9079E-06,1.9073
2.908E-06,1.9077
2.908E-06,1.908
2.908E-06,1.9084
2.908E-06,1.9088
2.908E-06,1.9091
2.9081E-06,1.9095
2.9081E-06,1.9099
2.9081E-06,1.9102
2.9081E-06,1.9106
2.9081E-06,1.911
2.9081E-06,1.9113
2.9082E-06,1.9117
2.9082E-06,1.9121
2.9082E-06,1.9124
2.9082E-06,1.9128
2.9082E-06,1.9132
2.9082E-06,1.9135
2.9083E-06,1.9139
2.9083E-06,1.9143
2.9083E-06,1.9146
2.9083E-06,1.915
2.9083E-06,1.9154
2.9084E-06,1.9157
2.9084E-06,1.9161
2.9084E-06,1.9165
2.9084E-06,1.9168
2.9084E-06,1.9172
2.9084E-06,1.9176
2.9085E-06,1.9179
2.9085E-06,1.9183
2.9085E-06,1.9187
2.9085E-06,1.919
2.9085E-06,1.9194
2.9085E-06,1.9198
2.9086E-06,1.9202
2.9086E-06,1.9205
2.9086E-06,1.9209
2.9086E-06,1.9213
2.9086E-06,1.9216
2.9087E-06,1.922
2.9087E-06,1.9224
2.9087E-06,1.9227
2.9087E-06,1.9231
2.9087E-06,1.9235
2.9087E-06,1.9238
2.9088E-06,1.9242
2.9088E-06,1.9246
2.9088E-06,1.9249
2.9088E-06,1.9253
2.9088E-06,1.9257
2.9089E-06,1.926
2.9089E-06,1.9264
2.9089E-06,1.9268
2.9089E-06,1.9271
2.9089E-06,1.9275
2.9089E-06,1.9279
2.909E-06,1.9282
2.909E-06,1.9286
2.909E-06,1.929
2.909E-06,1.9293
2.909E-06,1.9297
2.909E-06,1.9301
2.9091E-06,1.9304
2.9091E-06,1.9308
2.9091E-06,1.9312
2.9091E-06,1.9315
2.9091E-06,1.9319
2.9092E-06,1.9323
2.9092E-06,1.9326
2.9092E-06,1.933
2.9092E-06,1.9334
2.9092E-06,1.9337
2.9092E-06,1.9341
2.9093E-06,1.9345
2.9093E-06,1.9349
2.9093E-06,1.9352
2.9093E-06,1.9356
2.9093E-06,1.936
2.9094E-06,1.9363
2.9094E-06,1.9367
2.9094E-06,1.9371
2.9094E-06,1.9374
2.9094E-06,1.9378
2.9094E-06,1.9382
2.9095E-06,1.9385
2.9095E-06,1.9389
2.9095E-06,1.9393
2.9095E-06,1.9396
2.9095E-06,1.94
2.9095E-06,1.9404
2.9096E-06,1.9407
2.9096E-06,1.9411
2.9096E-06,1.9415
2.9096E-06,1.9418
2.9096E-06,1.9422
2.9097E-06,1.9426
2.9097E-06,1.9429
2.9097E-06,1.9433
2.9097E-06,1.9437
2.9097E-06,1.944
2.9097E-06,1.9444
2.9098E-06,1.9448
2.9098E-06,1.9451
2.9098E-06,1.9455
2.9098E-06,1.9459
2.9098E-06,1.9462
2.9098E-06,1.9466
2.9099E-06,1.947
2.9099E-06,1.9474
2.9099E-06,1.9477
2.9099E-06,1.9481
2.9099E-06,1.9485
2.91E-06,1.9488
2.91E-06,1.9492
2.91E-06,1.9496
2.91E-06,1.9499
2.91E-06,1.9503
2.91E-06,1.9507
2.9101E-06,1.951
2.9101E-06,1.9514
2.9101E-06,1.9518
2.9101E-06,1.9521
2.9101E-06,1.9525
2.9102E-06,1.9529
2.9102E-06,1.9532
2.9102E-06,1.9536
2.9102E-06,1.954
2.9102E-06,1.9543
2.9102E-06,1.9547
2.9103E-06,1.9551
2.9103E-06,1.9554
2.9103E-06,1.9558
2.9103E-06,1.9562
2.9103E-06,1.9565
2.9103E-06,1.9569
2.9104E-06,1.9573
2.9104E-06,1.9576
2.9104E-06,1.958
2.9104E-06,1.9584
2.9104E-06,1.9587
2.9105E-06,1.9591
2.9105E-06,1.9595
2.9105E-06,1.9599
2.9105E-06,1.9602
2.9105E-06,1.9606
2.9105E-06,1.961
2.9106E-06,1.9613
2.9106E-06,1.9617
2.9106E-06,1.9621
2.9106E-06,1.9624
2.9106E-06,1.9628
2.9107E-06,1.9632
2.9107E-06,1.9635
2.9107E-06,1.9639
2.9107E-06,1.9643
2.9107E-06,1.9646
2.9107E-06,1.965
2.9108E-06,1.9654
2.9108E-06,1.9657
2.9108E-06,1.9661
2.9108E-06,1.9665
2.9108E-06,1.9668
2.9108E-06,1.9672
2.9109E-06,1.9676
2.9109E-06,1.9679
2.9109E-06,1.9683
2.9109E-06,1.9687
2.9109E-06,1.969
2.911E-06,1.9694
2.911E-06,1.9698
2.911E-06,1.9701
2.911E-06,1.9705
2.911E-06,1.9709
2.911E-06,1.9713
2.9111E-06,1.9716
2.9111E-06,1.972
2.9111E-06,1.9724
2.9111E-06,1.9727
2.9111E-06,1.9731
2.9112E-06,1.9735
2.9112E-06,1.9738
2.9112E-06,1.9742
2.9112E-06,1.9746
2.9112E-06,1.9749
2.9112E-06,1.9753
2.9113E-06,1.9757
2.9113E-06,1.976
2.9113E-06,1.9764
2.9113E-06,1.9768
2.9113E-06,1.9771
2.9113E-06,1.9775
2.9114E-06,1.9779
2.9114E-06,1.9782
2.9114E-06,1.9786
2.9114E-06,1.979
2.9114E-06,1.9793
2.9115E-06,1.9797
2.9115E-06,1.9801
2.9115E-06,1.9804
2.9115E-06,1.9808
2.9115E-06,1.9812
2.9115E-06,1.9815
2.9116E-06,1.9819
2.9116E-06,1.9823
2.9116E-06,1.9827
2.9116E-06,1.983
2.9116E-06,1.9834
2.9116E-06,1.9838
2.9117E-06,1.9841
2.9117E-06,1.9845
2.9117E-06,1.9849
2.9117E-06,1.9852
2.9117E-06,1.9856
2.9118E-06,1.986
2.9118E-06,1.9863
2.9118E-06,1.9867
2.9118E-06,1.9871
2.9118E-06,1.9874
2.9118E-06,1.9878
2.9119E-06,1.9882
2.9119E-06,1.9885
2.9119E-06,1.9889
2.9119E-06,1.9893
2.9119E-06,1.9896
2.912E-06,1.99
2.912E-06,1.9904
2.912E-06,1.9907
2.912E-06,1.9911
2.912E-06,1.9915
2.912E-06,1.9918
2.9121E-06,1.9922
2.9121E-06,1.9926
2.9121E-06,1.993
2.9121E-06,1.9933
2.9121E-06,1.9937
2.9121E-06,1.9941
2.9122E-06,1.9944
2.9122E-06,1.9948
2.9122E-06,1.9952
2.9122E-06,1.9955
2.9122E-06,1.9959
2.9123E-06,1.9963
2.9123E-06,1.9966
2.9123E-06,1.997
2.9123E-06,1.9974
2.9123E-06,1.9977
2.9123E-06,1.9981
2.9124E-06,1.9985
2.9124E-06,1.9988
2.9124E-06,1.9992
2.9124E-06,1.9996
2.9124E-06,1.9999
2.9125E-06,2.0003
2.9125E-06,2.0007
2.9125E-06,2.001
2.9125E-06,2.0014
2.9125E-06,2.0018
2.9125E-06,2.0022
2.9126E-06,2.0025
2.9126E-06,2.0029
2.9126E-06,2.0033
2.9126E-06,2.0036
2.9126E-06,2.004
2.9126E-06,2.0044
2.9127E-06,2.0047
2.9127E-06,2.0051
2.9127E-06,2.0055
2.9127E-06,2.0058
2.9127E-06,2.0062
2.9128E-06,2.0066
2.9128E-06,2.0069
2.9128E-06,2.0073
2.9128E-06,2.0077
2.9128E-06,2.008
2.9128E-06,2.0084
2.9129E-06,2.0088
2.9129E-06,2.0091
2.9129E-06,2.0095
2.9129E-06,2.0099
2.9129E-06,2.0102
2.913E-06,2.0106
2.913E-06,2.011
2.913E-06,2.0114
2.913E-06,2.0117
2.913E-06,2.0121
2.913E-06,2.0125
2.9131E-06,2.0128
2.9131E-06,2.0132
2.9131E-06,2.0136
2.9131E-06,2.0139
2.9131E-06,2.0143
2.9131E-06,2.0147
2.9132E-06,2.015
2.9132E-06,2.0154
2.9132E-06,2.0158
2.9132E-06,2.0161
2.9132E-06,2.0165
2.9133E-06,2.0169
2.9133E-06,2.0172
2.9133E-06,2.0176
2.9133E-06,2.018
2.9133E-06,2.0183
2.9133E-06,2.0187
2.9134E-06,2.0191
2.9134E-06,2.0194
2.9134E-06,2.0198
2.9134E-06,2.0202
2.9134E-06,2.0206
2.9135E-06,2.0209
2.9135E-06,2.0213
2.9135E-06,2.0217
2.9135E-06,2.022
2.9135E-06,2.0224
2.9135E-06,2.0228
2.9136E-06,2.0231
2.9136E-06,2.0235
2.9136E-06,2.0239
2.9136E-06,2.0242
2.9136E-06,2.0246
2.9136E-06,2.025
2.9137E-06,2.0253
2.9137E-06,2.0257
2.9137E-06,2.0261
2.9137E-06,2.0264
2.9137E-06,2.0268
2.9138E-06,2.0272
2.9138E-06,2.0275
2.9138E-06,2.0279
2.9138E-06,2.0283
2.9138E-06,2.0287
2.9138E-06,2.029
2.9139E-06,2.0294
2.9139E-06,2.0298
2.9139E-06,2.0301
2.9139E-06,2.0305
2.9139E-06,2.0309
2.914E-06,2.0312
2.914E-06,2.0316
2.914E-06,2.032
2.914E-06,2.0323
2.914E-06,2.0327
2.914E-06,2.0331
2.9141E-06,2.0334
2.9141E-06,2.0338
2.9141E-06,2.0342
2.9141E-06,2.0345
2.9141E-06,2.0349
2.9141E-06,2.0353
2.9142E-06,2.0356
2.9142E-06,2.036
2.9142E-06,2.0364
2.9142E-06,2.0368
2.9142E-06,2.0371
2.9143E-06,2.0375
2.9143E-06,2.0379
2.9143E-06,2.0382
2.9143E-06,2.0386
2.9143E-06,2.039
2.9143E-06,2.0393
2.9144E-06,2.0397
2.9144E-06,2.0401
2.9144E-06,2.0404
2.9144E-06,2.0408
2.9144E-06,2.0412
2.9145E-06,2.0415
2.9145E-06,2.0419
2.9145E-06,2.0423
2.9145E-06,2.0426
2.9145E-06,2.043
2.9145E-06,2.0434
2.9146E-06,2.0437
2.9146E-06,2.0441
2.9146E-06,2.0445
2.9146E-06,2.0449
2.9146E-06,2.0452
2.9146E-06,2.0456
2.9147E-06,2.046
2.9147E-06,2.0463
2.9147E-06,2.0467
2.9147E-06,2.0471
2.9147E-06,2.0474
2.9148E-06,2.0478
2.9148E-06,2.0482
2.9148E-06,2.0485
2.9148E-06,2.0489
2.9148E-06,2.0493
2.9148E-06,2.0496
2.9149E-06,2.05
2.9149E-06,2.0504
2.9149E-06,2.0507
2.9149E-06,2.0511
2.9149E-06,2.0515
2.9149E-06,2.0518
2.915E-06,2.0522
2.915E-06,2.0526
2.915E-06,2.053
2.915E-06,2.0533
2.915E-06,2.0537
2.9151E-06,2.0541
2.9151E-06,2.0544
2.9151E-06,2.0548
2.9151E-06,2.0552
2.9151E-06,2.0555
2.9151E-06,2.0559
2.9152E-06,2.0563
2.9152E-06,2.0566
2.9152E-06,2.057
2.9152E-06,2.0574
2.9152E-06,2.0577
2.9153E-06,2.0581
2.9153E-06,2.0585
2.9153E-06,2.0588
2.9153E-06,2.0592
2.9153E-06,2.0596
2.9153E-06,2.0599
2.9154E-06,2.0603
2.9154E-06,2.0607
2.9154E-06,2.0611
2.9154E-06,2.0614
2.9154E-06,2.0618
2.9154E-06,2.0622
2.9155E-06,2.0625
2.9155E-06,2.0629
2.9155E-06,2.0633
2.9155E-06,2.0636
2.9155E-06,2.064
2.9156E-06,2.0644
2.9156E-06,2.0647
2.9156E-06,2.0651
2.9156E-06,2.0655
2.9156E-06,2.0658
2.9156E-06,2.0662
2.9157E-06,2.0666
2.9157E-06,2.0669
2.9157E-06,2.0673
2.9157E-06,2.0677
2.9157E-06,2.0681
2.9158E-06,2.0684
2.9158E-06,2.0688
2.9158E-06,2.0692
2.9158E-06,2.0695
2.9158E-06,2.0699
2.9158E-06,2.0703
2.9159E-06,2.0706
2.9159E-06,2.071
2.9159E-06,2.0714
2.9159E-06,2.0717
2.9159E-06,2.0721
2.9159E-06,2.0725
2.916E-06,2.0728
2.916E-06,2.0732
2.916E-06,2.0736
2.916E-06,2.0739
2.916E-06,2.0743
2.9161E-06,2.0747
2.9161E-06,2.0751
2.9161E-06,2.0754
2.9161E-06,2.0758
2.9161E-06,2.0762
2.9161E-06,2.0765
2.9162E-06,2.0769
2.9162E-06,2.0773
2.9162E-06,2.0776
2.9162E-06,2.078
2.9162E-06,2.0784
2.9163E-06,2.0787
2.9163E-06,2.0791
2.9163E-06,2.0795
2.9163E-06,2.0798
2.9163E-06,2.0802
2.9163E-06,2.0806
2.9164E-06,2.0809
2.9164E-06,2.0813
2.9164E-06,2.0817
2.9164E-06,2.0821
2.9164E-06,2.0824
2.9164E-06,2.0828
2.9165E-06,2.0832
2.9165E-06,2.0835
2.9165E-06,2.0839
2.9165E-06,2.0843
2.9165E-06,2.0846
2.9166E-06,2.085
2.9166E-06,2.0854
2.9166E-06,2.0857
2.9166E-06,2.0861
2.9166E-06,2.0865
2.9166E-06,2.0868
2.9167E-06,2.0872
2.9167E-06,2.0876
2.9167E-06,2.0879
2.9167E-06,2.0883
2.9167E-06,2.0887
2.9168E-06,2.0891
2.9168E-06,2.0894
2.9168E-06,2.0898
2.9168E-06,2.0902
2.9168E-06,2.0905
2.9168E-06,2.0909
2.9169E-06,2.0913
2.9169E-06,2.0916
2.9169E-06,2.092
2.9169E-06,2.0924
2.9169E-06,2.0927
2.9169E-06,2.0931
2.917E-06,2.0935
2.917E-06,2.0938
2.917E-06,2.0942
2.917E-06,2.0946
2.917E-06,2.0949
2.9171E-06,2.0953
2.9171E-06,2.0957
2.9171E-06,2.0961
2.9171E-06,2.0964
2.9171E-06,2.0968
2.9171E-06,2.0972
2.9172E-06,2.0975
2.9172E-06,2.0979
2.9172E-06,2.0983
2.9172E-06,2.0986
2.9172E-06,2.099
2.9173E-06,2.0994
2.9173E-06,2.0997
2.9173E-06,2.1001
2.9173E-06,2.1005
2.9173E-06,2.1008
2.9173E-06,2.1012
2.9174E-06,2.1016
2.9174E-06,2.102
2.9174E-06,2.1023
2.9174E-06,2.1027
2.9174E-06,2.1031
2.9174E-06,2.1034
2.9175E-06,2.1038
2.9175E-06,2.1042
2.9175E-06,2.1045
2.9175E-06,2.1049
2.9175E-06,2.1053
2.9176E-06,2.1056
2.9176E-06,2.106
2.9176E-06,2.1064
2.9176E-06,2.1067
2.9176E-06,2.1071
2.9176E-06,2.1075
2.9177E-06,2.1078
2.9177E-06,2.1082
2.9177E-06,2.1086
2.9177E-06,2.109
2.9177E-06,2.1093
2.9178E-06,2.1097
2.9178E-06,2.1101
2.9178E-06,2.1104
2.9178E-06,2.1108
2.9178E-06,2.1112
2.9178E-06,2.1115
2.9179E-06,2.1119
2.9179E-06,2.1123
2.9179E-06,2.1126
2.9179E-06,2.113
2.9179E-06,2.1134
2.918E-06,2.1137
2.918E-06,2.1141
2.918E-06,2.1145
2.918E-06,2.1149
2.918E-06,2.1152
2.918E-06,2.1156
2.9181E-06,2.116
2.9181E-06,2.1163
2.9181E-06,2.1167
2.9181E-06,2.1171
2.9181E-06,2.1174
2.9181E-06,2.1178
2.9182E-06,2.1182
2.9182E-06,2.1185
2.9182E-06,2.1189
2.9182E-06,2.1193
2.9182E-06,2.1196
2.9183E-06,2.12
2.9183E-06,2.1204
2.9183E-06,2.1208
2.9183E-06,2.1211
2.9183E-06,2.1215
2.9183E-06,2.1219
2.9184E-06,2.1222
2.9184E-06,2.1226
2.9184E-06,2.123
2.9184E-06,2.1233
2.9184E-06,2.1237
2.9185E-06,2.1241
2.9185E-06,2.1244
2.9185E-06,2.1248
2.9185E-06,2.1252
2.9185E-06,2.1255
2.9185E-06,2.1259
2.9186E-06,2.1263
2.9186E-06,2.1267
2.9186E-06,2.127
2.9186E-06,2.1274
2.9186E-06,2.1278
2.9186E-06,2.1281
2.9187E-06,2.1285
2.9187E-06,2.1289
2.9187E-06,2.1292
2.9187E-06,2.1296
2.9187E-06,2.13
2.9188E-06,2.1303
2.9188E-06,2.1307
2.9188E-06,2.1311
2.9188E-06,2.1314
2.9188E-06,2.1318
2.9188E-06,2.1322
2.9189E-06,2.1326
2.9189E-06,2.1329
2.9189E-06,2.1333
2.9189E-06,2.1337
2.9189E-06,2.134
2.919E-06,2.1344
2.919E-06,2.1348
2.919E-06,2.1351
2.919E-06,2.1355
2.919E-06,2.1359
2.919E-06,2.1362
2.9191E-06,2.1366
2.9191E-06,2.137
2.9191E-06,2.1373
2.9191E-06,2.1377
2.9191E-06,2.1381
2.9191E-06,2.1385
2.9192E-06,2.1388
2.9192E-06,2.1392
2.9192E-06,2.1396
2.9192E-06,2.1399
2.9192E-06,2.1403
2.9193E-06,2.1407
2.9193E-06,2.141
2.9193E-06,2.1414
2.9193E-06,2.1418
2.9193E-06,2.1421
2.9193E-06,2.1425
2.9194E-06,2.1429
2.9194E-06,2.1432
2.9194E-06,2.1436
2.9194E-06,2.144
2.9194E-06,2.1444
2.9195E-06,2.1447
2.9195E-06,2.1451
2.9195E-06,2.1455
2.9195E-06,2.1458
2.9195E-06,2.1462
2.9195E-06,2.1466
2.9196E-06,2.1469
2.9196E-06,2.1473
2.9196E-06,2.1477
2.9196E-06,2.148
2.9196E-06,2.1484
2.9196E-06,2.1488
2.9197E-06,2.1491
2.9197E-06,2.1495
2.9197E-06,2.1499
2.9197E-06,2.1503
2.9197E-06,2.1506
2.9198E-06,2.151
2.9198E-06,2.1514
2.9198E-06,2.1517
2.9198E-06,2.1521
2.9198E-06,2.1525
2.9198E-06,2.1528
2.9199E-06,2.1532
2.9199E-06,2.1536
2.9199E-06,2.1539
2.9199E-06,2.1543
2.9199E-06,2.1547
2.92E-06,2.1551
2.92E-06,2.1554
2.92E-06,2.1558
2.92E-06,2.1562
2.92E-06,2.1565
2.92E-06,2.1569
2.9201E-06,2.1573
2.9201E-06,2.1576
2.9201E-06,2.158
2.9201E-06,2.1584
2.9201E-06,2.1587
2.9201E-06,2.1591
2.9202E-06,2.1595
2.9202E-06,2.1598
2.9202E-06,2.1602
2.9202E-06,2.1606
2.9202E-06,2.161
2.9203E-06,2.1613
2.9203E-06,2.1617
2.9203E-06,2.1621
2.9203E-06,2.1624
2.9203E-06,2.1628
2.9203E-06,2.1632
2.9204E-06,2.1635
2.9204E-06,2.1639
2.9204E-06,2.1643
2.9204E-06,2.1646
2.9204E-06,2.165
2.9205E-06,2.1654
2.9205E-06,2.1657
2.9205E-06,2.1661
2.9205E-06,2.1665
2.9205E-06,2.1669
2.9205E-06,2.1672
2.9206E-06,2.1676
2.9206E-06,2.168
2.9206E-06,2.1683
2.9206E-06,2.1687
2.9206E-06,2.1691
2.9206E-06,2.1694
2.9207E-06,2.1698
2.9207E-06,2.1702
2.9207E-06,2.1705
2.9207E-06,2.1709
